Date;Filière;Frontière;Valeur (TWh)
2007-07;"Exportations";"Grande-Bretagne";1,02
2007-08;"Exportations";"Grande-Bretagne";1,22
2007-09;"Exportations";"Grande-Bretagne";0,93
2007-10;"Exportations";"Grande-Bretagne";0,63
2007-11;"Exportations";"Grande-Bretagne";0,25
2007-12;"Exportations";"Grande-Bretagne";0,35
2008-01;"Exportations";"Grande-Bretagne";1,01
2008-02;"Exportations";"Grande-Bretagne";0,85
2008-03;"Exportations";"Grande-Bretagne";0,79
2008-04;"Exportations";"Grande-Bretagne";1,02
2008-05;"Exportations";"Grande-Bretagne";1,45
2008-06;"Exportations";"Grande-Bretagne";1,28
2008-07;"Exportations";"Grande-Bretagne";1,39
2008-08;"Exportations";"Grande-Bretagne";1,3
2008-09;"Exportations";"Grande-Bretagne";1,14
2008-10;"Exportations";"Grande-Bretagne";0,74
2008-11;"Exportations";"Grande-Bretagne";0,72
2008-12;"Exportations";"Grande-Bretagne";0,53
2009-01;"Exportations";"Grande-Bretagne";0,44
2009-02;"Exportations";"Grande-Bretagne";0,41
2009-03;"Exportations";"Grande-Bretagne";0,52
2009-04;"Exportations";"Grande-Bretagne";0,94
2009-05;"Exportations";"Grande-Bretagne";1,29
2009-06;"Exportations";"Grande-Bretagne";0,77
2009-07;"Exportations";"Grande-Bretagne";0,83
2009-08;"Exportations";"Grande-Bretagne";0,6
2009-09;"Exportations";"Grande-Bretagne";0,19
2009-10;"Exportations";"Grande-Bretagne";0,05
2009-11;"Exportations";"Grande-Bretagne";0,31
2009-12;"Exportations";"Grande-Bretagne";0,33
2010-01;"Exportations";"Grande-Bretagne";0,14
2010-02;"Exportations";"Grande-Bretagne";0,22
2010-03;"Exportations";"Grande-Bretagne";0,33
2010-04;"Exportations";"Grande-Bretagne";0,38
2010-05;"Exportations";"Grande-Bretagne";0,67
2010-06;"Exportations";"Grande-Bretagne";0,99
2010-07;"Exportations";"Grande-Bretagne";1,03
2010-08;"Exportations";"Grande-Bretagne";1,3
2010-09;"Exportations";"Grande-Bretagne";0,59
2010-10;"Exportations";"Grande-Bretagne";0,24
2010-11;"Exportations";"Grande-Bretagne";0,55
2010-12;"Exportations";"Grande-Bretagne";0,67
2011-01;"Exportations";"Grande-Bretagne";0,74
2011-02;"Exportations";"Grande-Bretagne";0,51
2011-03;"Exportations";"Grande-Bretagne";0,49
2011-04;"Exportations";"Grande-Bretagne";0,48
2011-05;"Exportations";"Grande-Bretagne";0,36
2011-06;"Exportations";"Grande-Bretagne";0,57
2011-07;"Exportations";"Grande-Bretagne";0,67
2011-08;"Exportations";"Grande-Bretagne";0,6
2011-09;"Exportations";"Grande-Bretagne";0,35
2011-10;"Exportations";"Grande-Bretagne";0,25
2011-11;"Exportations";"Grande-Bretagne";0,31
2011-12;"Exportations";"Grande-Bretagne";0,83
2012-01;"Exportations";"Grande-Bretagne";0,98
2012-02;"Exportations";"Grande-Bretagne";0,12
2012-03;"Exportations";"Grande-Bretagne";0,6
2012-04;"Exportations";"Grande-Bretagne";0,57
2012-05;"Exportations";"Grande-Bretagne";0,7
2012-06;"Exportations";"Grande-Bretagne";0,45
2012-07;"Exportations";"Grande-Bretagne";0,82
2012-08;"Exportations";"Grande-Bretagne";1,01
2012-09;"Exportations";"Grande-Bretagne";1,03
2012-10;"Exportations";"Grande-Bretagne";0,21
2012-11;"Exportations";"Grande-Bretagne";0,62
2012-12;"Exportations";"Grande-Bretagne";0,57
2013-01;"Exportations";"Grande-Bretagne";0,55
2013-02;"Exportations";"Grande-Bretagne";0,53
2013-03;"Exportations";"Grande-Bretagne";0,61
2013-04;"Exportations";"Grande-Bretagne";0,86
2013-05;"Exportations";"Grande-Bretagne";1,07
2013-06;"Exportations";"Grande-Bretagne";0,93
2013-07;"Exportations";"Grande-Bretagne";1,4
2013-08;"Exportations";"Grande-Bretagne";1,2
2013-09;"Exportations";"Grande-Bretagne";1,17
2013-10;"Exportations";"Grande-Bretagne";0,88
2013-11;"Exportations";"Grande-Bretagne";0,97
2013-12;"Exportations";"Grande-Bretagne";0,83
2014-01;"Exportations";"Grande-Bretagne";1,41
2014-02;"Exportations";"Grande-Bretagne";1,28
2014-03;"Exportations";"Grande-Bretagne";0,98
2014-04;"Exportations";"Grande-Bretagne";1,31
2014-05;"Exportations";"Grande-Bretagne";1,42
2014-06;"Exportations";"Grande-Bretagne";1,08
2014-07;"Exportations";"Grande-Bretagne";1,42
2014-08;"Exportations";"Grande-Bretagne";1,43
2014-09;"Exportations";"Grande-Bretagne";1,27
2014-10;"Exportations";"Grande-Bretagne";0,94
2014-11;"Exportations";"Grande-Bretagne";1,36
2014-12;"Exportations";"Grande-Bretagne";1,27
2015-01;"Exportations";"Grande-Bretagne";1,09
2015-02;"Exportations";"Grande-Bretagne";1,02
2015-03;"Exportations";"Grande-Bretagne";1,16
2015-04;"Exportations";"Grande-Bretagne";1,31
2015-05;"Exportations";"Grande-Bretagne";1,4
2015-06;"Exportations";"Grande-Bretagne";1,32
2015-07;"Exportations";"Grande-Bretagne";1,37
2015-08;"Exportations";"Grande-Bretagne";1,34
2015-09;"Exportations";"Grande-Bretagne";1,35
2015-10;"Exportations";"Grande-Bretagne";0,87
2015-11;"Exportations";"Grande-Bretagne";0,91
2015-12;"Exportations";"Grande-Bretagne";1,08
2016-01;"Exportations";"Grande-Bretagne";1,21
2016-02;"Exportations";"Grande-Bretagne";1,35
2016-03;"Exportations";"Grande-Bretagne";1,45
2016-04;"Exportations";"Grande-Bretagne";1,13
2016-05;"Exportations";"Grande-Bretagne";1,36
2016-06;"Exportations";"Grande-Bretagne";1,23
2016-07;"Exportations";"Grande-Bretagne";1,12
2016-08;"Exportations";"Grande-Bretagne";1,11
2016-09;"Exportations";"Grande-Bretagne";0,59
2016-10;"Exportations";"Grande-Bretagne";0,26
2016-11;"Exportations";"Grande-Bretagne";0,38
2016-12;"Exportations";"Grande-Bretagne";0,2
2017-01;"Exportations";"Grande-Bretagne";0,08
2017-02;"Exportations";"Grande-Bretagne";0,52
2017-03;"Exportations";"Grande-Bretagne";1,32
2017-04;"Exportations";"Grande-Bretagne";1,3
2017-05;"Exportations";"Grande-Bretagne";1,22
2017-06;"Exportations";"Grande-Bretagne";0,9
2017-07;"Exportations";"Grande-Bretagne";1,21
2017-08;"Exportations";"Grande-Bretagne";1,19
2017-09;"Exportations";"Grande-Bretagne";0,83
2017-10;"Exportations";"Grande-Bretagne";0,56
2017-11;"Exportations";"Grande-Bretagne";0,35
2017-12;"Exportations";"Grande-Bretagne";0,7
2018-01;"Exportations";"Grande-Bretagne";1,43
2018-02;"Exportations";"Grande-Bretagne";1,12
2018-03;"Exportations";"Grande-Bretagne";1,11
2018-04;"Exportations";"Grande-Bretagne";1,03
2018-05;"Exportations";"Grande-Bretagne";1,3
2018-06;"Exportations";"Grande-Bretagne";1,06
2018-07;"Exportations";"Grande-Bretagne";1,31
2018-08;"Exportations";"Grande-Bretagne";1,16
2018-09;"Exportations";"Grande-Bretagne";0,91
2018-10;"Exportations";"Grande-Bretagne";0,87
2018-11;"Exportations";"Grande-Bretagne";0,84
2018-12;"Exportations";"Grande-Bretagne";1,25
2019-01;"Exportations";"Grande-Bretagne";1,06
2019-02;"Exportations";"Grande-Bretagne";1,24
2019-03;"Exportations";"Grande-Bretagne";1,37
2019-04;"Exportations";"Grande-Bretagne";0,66
2019-05;"Exportations";"Grande-Bretagne";1,15
2019-06;"Exportations";"Grande-Bretagne";0,86
2019-07;"Exportations";"Grande-Bretagne";1,04
2019-08;"Exportations";"Grande-Bretagne";0,95
2019-09;"Exportations";"Grande-Bretagne";0,85
2019-10;"Exportations";"Grande-Bretagne";0,73
2019-11;"Exportations";"Grande-Bretagne";1,02
2019-12;"Exportations";"Grande-Bretagne";1,04
2020-01;"Exportations";"Grande-Bretagne";0,88
2020-02;"Exportations";"Grande-Bretagne";1,13
2020-03;"Exportations";"Grande-Bretagne";1,24
2020-04;"Exportations";"Grande-Bretagne";0,99
2020-05;"Exportations";"Grande-Bretagne";0,95
2020-06;"Exportations";"Grande-Bretagne";0,69
2020-07;"Exportations";"Grande-Bretagne";0,31
2020-08;"Exportations";"Grande-Bretagne";0,77
2020-09;"Exportations";"Grande-Bretagne";0,47
2020-10;"Exportations";"Grande-Bretagne";0,94
2020-11;"Exportations";"Grande-Bretagne";1,07
2020-12;"Exportations";"Grande-Bretagne";1
2021-01;"Exportations";"Grande-Bretagne";1,4
2021-02;"Exportations";"Grande-Bretagne";1,44
2021-03;"Exportations";"Grande-Bretagne";1,58
2021-04;"Exportations";"Grande-Bretagne";1,46
2021-05;"Exportations";"Grande-Bretagne";1,75
2021-06;"Exportations";"Grande-Bretagne";1,75
2021-07;"Exportations";"Grande-Bretagne";1,91
2021-08;"Exportations";"Grande-Bretagne";1,88
2021-09;"Exportations";"Grande-Bretagne";1,12
2021-10;"Exportations";"Grande-Bretagne";0,58
2021-11;"Exportations";"Grande-Bretagne";0,35
2021-12;"Exportations";"Grande-Bretagne";0,4
2022-01;"Exportations";"Grande-Bretagne";0,49
2022-02;"Exportations";"Grande-Bretagne";0,5
2022-03;"Exportations";"Grande-Bretagne";0,33
2022-04;"Exportations";"Grande-Bretagne";0,13
2022-05;"Exportations";"Grande-Bretagne";0,07
2022-06;"Exportations";"Grande-Bretagne";0,01
2022-07;"Exportations";"Grande-Bretagne";0,01
2022-08;"Exportations";"Grande-Bretagne";0,1
2022-09;"Exportations";"Grande-Bretagne";0,05
2022-10;"Exportations";"Grande-Bretagne";0,06
2022-11;"Exportations";"Grande-Bretagne";0,15
2022-12;"Exportations";"Grande-Bretagne";0,79
2023-01;"Exportations";"Grande-Bretagne";1,16
2023-02;"Exportations";"Grande-Bretagne";1,15
2023-03;"Exportations";"Grande-Bretagne";1,56
2023-04;"Exportations";"Grande-Bretagne";1,26
2023-05;"Exportations";"Grande-Bretagne";2,25
2023-06;"Exportations";"Grande-Bretagne";1,39
2023-07;"Exportations";"Grande-Bretagne";1
2023-08;"Exportations";"Grande-Bretagne";1,08
2023-09;"Exportations";"Grande-Bretagne";0,99
2023-10;"Exportations";"Grande-Bretagne";1,38
2023-11;"Exportations";"Grande-Bretagne";1,47
2023-12;"Exportations";"Grande-Bretagne";1,08
2024-01;"Exportations";"Grande-Bretagne";1,19
2024-02;"Exportations";"Grande-Bretagne";1,64
2024-03;"Exportations";"Grande-Bretagne";2,42
2024-04;"Exportations";"Grande-Bretagne";1,98
2024-05;"Exportations";"Grande-Bretagne";2,26
2024-06;"Exportations";"Grande-Bretagne";2,41
2005-01;"Importations";"Grande-Bretagne";-0,1
2005-02;"Importations";"Grande-Bretagne";-0,21
2005-03;"Importations";"Grande-Bretagne";-0,12
2005-04;"Importations";"Grande-Bretagne";-0,07
2005-05;"Importations";"Grande-Bretagne";-0,02
2005-06;"Importations";"Grande-Bretagne";-0,05
2005-07;"Importations";"Grande-Bretagne";-0,05
2005-08;"Importations";"Grande-Bretagne";-0,01
2005-09;"Importations";"Grande-Bretagne";-0,09
2005-10;"Importations";"Grande-Bretagne";
2005-11;"Importations";"Grande-Bretagne";-0,01
2005-12;"Importations";"Grande-Bretagne";-0,03
2006-01;"Importations";"Grande-Bretagne";-0,08
2006-02;"Importations";"Grande-Bretagne";-0,19
2006-03;"Importations";"Grande-Bretagne";-0,04
2006-04;"Importations";"Grande-Bretagne";
2006-05;"Importations";"Grande-Bretagne";
2006-06;"Importations";"Grande-Bretagne";-0,05
2006-07;"Importations";"Grande-Bretagne";-0,07
2006-08;"Importations";"Grande-Bretagne";-0,02
2006-09;"Importations";"Grande-Bretagne";-0,06
2006-10;"Importations";"Grande-Bretagne";-0,02
2006-11;"Importations";"Grande-Bretagne";-0,06
2006-12;"Importations";"Grande-Bretagne";-0,27
2007-01;"Importations";"Grande-Bretagne";-0,28
2007-02;"Importations";"Grande-Bretagne";-0,21
2007-03;"Importations";"Grande-Bretagne";-0,06
2007-04;"Importations";"Grande-Bretagne";-0,24
2007-05;"Importations";"Grande-Bretagne";-0,18
2007-06;"Importations";"Grande-Bretagne";-0,03
2007-07;"Importations";"Grande-Bretagne";-0,02
2007-08;"Importations";"Grande-Bretagne";
2007-09;"Importations";"Grande-Bretagne";
2007-10;"Importations";"Grande-Bretagne";-0,25
2007-11;"Importations";"Grande-Bretagne";-0,6
2007-12;"Importations";"Grande-Bretagne";-0,49
2008-01;"Importations";"Grande-Bretagne";-0,07
2008-02;"Importations";"Grande-Bretagne";-0,06
2008-03;"Importations";"Grande-Bretagne";-0,05
2008-04;"Importations";"Grande-Bretagne";-0,05
2008-05;"Importations";"Grande-Bretagne";
2008-06;"Importations";"Grande-Bretagne";
2008-07;"Importations";"Grande-Bretagne";
2008-08;"Importations";"Grande-Bretagne";
2008-09;"Importations";"Grande-Bretagne";
2008-10;"Importations";"Grande-Bretagne";-0,18
2008-11;"Importations";"Grande-Bretagne";-0,19
2008-12;"Importations";"Grande-Bretagne";-0,3
2009-01;"Importations";"Grande-Bretagne";-0,35
2009-02;"Importations";"Grande-Bretagne";-0,19
2009-03;"Importations";"Grande-Bretagne";-0,18
2009-04;"Importations";"Grande-Bretagne";-0,04
2009-05;"Importations";"Grande-Bretagne";-0,01
2009-06;"Importations";"Grande-Bretagne";-0,02
2009-07;"Importations";"Grande-Bretagne";-0,06
2009-08;"Importations";"Grande-Bretagne";-0,16
2009-09;"Importations";"Grande-Bretagne";-0,35
2009-10;"Importations";"Grande-Bretagne";-0,71
2009-11;"Importations";"Grande-Bretagne";-0,6
2009-12;"Importations";"Grande-Bretagne";-0,6
2010-01;"Importations";"Grande-Bretagne";-0,79
2010-02;"Importations";"Grande-Bretagne";-0,71
2010-03;"Importations";"Grande-Bretagne";-0,7
2010-04;"Importations";"Grande-Bretagne";-0,31
2010-05;"Importations";"Grande-Bretagne";-0,18
2010-06;"Importations";"Grande-Bretagne";-0,01
2010-07;"Importations";"Grande-Bretagne";-0,02
2010-08;"Importations";"Grande-Bretagne";
2010-09;"Importations";"Grande-Bretagne";-0,12
2010-10;"Importations";"Grande-Bretagne";-0,59
2010-11;"Importations";"Grande-Bretagne";-0,35
2010-12;"Importations";"Grande-Bretagne";-0,28
2011-01;"Importations";"Grande-Bretagne";-0,22
2011-02;"Importations";"Grande-Bretagne";-0,24
2011-03;"Importations";"Grande-Bretagne";-0,11
2011-04;"Importations";"Grande-Bretagne";-0,03
2011-05;"Importations";"Grande-Bretagne";-0,15
2011-06;"Importations";"Grande-Bretagne";-0,01
2011-07;"Importations";"Grande-Bretagne";
2011-08;"Importations";"Grande-Bretagne";-0,01
2011-09;"Importations";"Grande-Bretagne";-0,03
2011-10;"Importations";"Grande-Bretagne";-0,14
2011-11;"Importations";"Grande-Bretagne";-0,36
2011-12;"Importations";"Grande-Bretagne";-0,06
2012-01;"Importations";"Grande-Bretagne";-0,05
2012-02;"Importations";"Grande-Bretagne";-0,92
2012-03;"Importations";"Grande-Bretagne";-0,02
2012-04;"Importations";"Grande-Bretagne";-0,02
2012-05;"Importations";"Grande-Bretagne";
2012-06;"Importations";"Grande-Bretagne";
2012-07;"Importations";"Grande-Bretagne";
2012-08;"Importations";"Grande-Bretagne";-0,06
2012-09;"Importations";"Grande-Bretagne";-0,02
2012-10;"Importations";"Grande-Bretagne";-0,03
2012-11;"Importations";"Grande-Bretagne";-0,02
2012-12;"Importations";"Grande-Bretagne";-0,04
2013-01;"Importations";"Grande-Bretagne";-0,06
2013-02;"Importations";"Grande-Bretagne";-0,06
2013-03;"Importations";"Grande-Bretagne";-0,05
2013-04;"Importations";"Grande-Bretagne";-0,04
2013-05;"Importations";"Grande-Bretagne";
2013-06;"Importations";"Grande-Bretagne";
2013-07;"Importations";"Grande-Bretagne";
2013-08;"Importations";"Grande-Bretagne";
2013-09;"Importations";"Grande-Bretagne";
2013-10;"Importations";"Grande-Bretagne";
2013-11;"Importations";"Grande-Bretagne";-0,02
2013-12;"Importations";"Grande-Bretagne";-0,29
2014-01;"Importations";"Grande-Bretagne";
2014-02;"Importations";"Grande-Bretagne";
2014-03;"Importations";"Grande-Bretagne";
2014-04;"Importations";"Grande-Bretagne";
2014-05;"Importations";"Grande-Bretagne";
2014-06;"Importations";"Grande-Bretagne";
2014-07;"Importations";"Grande-Bretagne";
2014-08;"Importations";"Grande-Bretagne";
2014-09;"Importations";"Grande-Bretagne";
2014-10;"Importations";"Grande-Bretagne";
2014-11;"Importations";"Grande-Bretagne";
2014-12;"Importations";"Grande-Bretagne";-0,01
2015-01;"Importations";"Grande-Bretagne";-0,01
2015-02;"Importations";"Grande-Bretagne";-0,02
2015-03;"Importations";"Grande-Bretagne";-0,01
2015-04;"Importations";"Grande-Bretagne";
2015-05;"Importations";"Grande-Bretagne";
2015-06;"Importations";"Grande-Bretagne";
2015-07;"Importations";"Grande-Bretagne";
2015-08;"Importations";"Grande-Bretagne";
2015-09;"Importations";"Grande-Bretagne";
2015-10;"Importations";"Grande-Bretagne";-0,04
2015-11;"Importations";"Grande-Bretagne";-0,08
2015-12;"Importations";"Grande-Bretagne";-0,02
2016-01;"Importations";"Grande-Bretagne";-0,06
2016-02;"Importations";"Grande-Bretagne";
2016-03;"Importations";"Grande-Bretagne";
2016-04;"Importations";"Grande-Bretagne";
2016-05;"Importations";"Grande-Bretagne";
2016-06;"Importations";"Grande-Bretagne";
2016-07;"Importations";"Grande-Bretagne";
2016-08;"Importations";"Grande-Bretagne";-0,03
2016-09;"Importations";"Grande-Bretagne";-0,1
2016-10;"Importations";"Grande-Bretagne";-0,38
2016-11;"Importations";"Grande-Bretagne";-0,42
2016-12;"Importations";"Grande-Bretagne";-0,36
2017-01;"Importations";"Grande-Bretagne";-0,52
2017-02;"Importations";"Grande-Bretagne";-0,11
2017-03;"Importations";"Grande-Bretagne";-0,01
2017-04;"Importations";"Grande-Bretagne";
2017-05;"Importations";"Grande-Bretagne";
2017-06;"Importations";"Grande-Bretagne";-0,02
2017-07;"Importations";"Grande-Bretagne";
2017-08;"Importations";"Grande-Bretagne";
2017-09;"Importations";"Grande-Bretagne";
2017-10;"Importations";"Grande-Bretagne";-0,4
2017-11;"Importations";"Grande-Bretagne";-0,75
2017-12;"Importations";"Grande-Bretagne";-0,4
2018-01;"Importations";"Grande-Bretagne";
2018-02;"Importations";"Grande-Bretagne";-0,05
2018-03;"Importations";"Grande-Bretagne";-0,02
2018-04;"Importations";"Grande-Bretagne";
2018-05;"Importations";"Grande-Bretagne";
2018-06;"Importations";"Grande-Bretagne";
2018-07;"Importations";"Grande-Bretagne";
2018-08;"Importations";"Grande-Bretagne";-0,02
2018-09;"Importations";"Grande-Bretagne";-0,04
2018-10;"Importations";"Grande-Bretagne";-0,11
2018-11;"Importations";"Grande-Bretagne";-0,14
2018-12;"Importations";"Grande-Bretagne";-0,02
2019-01;"Importations";"Grande-Bretagne";-0,08
2019-02;"Importations";"Grande-Bretagne";-0,01
2019-03;"Importations";"Grande-Bretagne";
2019-04;"Importations";"Grande-Bretagne";
2019-05;"Importations";"Grande-Bretagne";
2019-06;"Importations";"Grande-Bretagne";-0,01
2019-07;"Importations";"Grande-Bretagne";-0,08
2019-08;"Importations";"Grande-Bretagne";-0,05
2019-09;"Importations";"Grande-Bretagne";-0,09
2019-10;"Importations";"Grande-Bretagne";-0,16
2019-11;"Importations";"Grande-Bretagne";-0,13
2019-12;"Importations";"Grande-Bretagne";-0,12
2020-01;"Importations";"Grande-Bretagne";-0,12
2020-02;"Importations";"Grande-Bretagne";-0,04
2020-03;"Importations";"Grande-Bretagne";-0,01
2020-04;"Importations";"Grande-Bretagne";-0,05
2020-05;"Importations";"Grande-Bretagne";-0,08
2020-06;"Importations";"Grande-Bretagne";-0,2
2020-07;"Importations";"Grande-Bretagne";-0,55
2020-08;"Importations";"Grande-Bretagne";-0,12
2020-09;"Importations";"Grande-Bretagne";-0,3
2020-10;"Importations";"Grande-Bretagne";-0,03
2020-11;"Importations";"Grande-Bretagne";-0,08
2020-12;"Importations";"Grande-Bretagne";-0,09
2021-01;"Importations";"Grande-Bretagne";-0,04
2021-02;"Importations";"Grande-Bretagne";-0,06
2021-03;"Importations";"Grande-Bretagne";-0,07
2021-04;"Importations";"Grande-Bretagne";-0,16
2021-05;"Importations";"Grande-Bretagne";-0,02
2021-06;"Importations";"Grande-Bretagne";
2021-07;"Importations";"Grande-Bretagne";
2021-08;"Importations";"Grande-Bretagne";
2021-09;"Importations";"Grande-Bretagne";-0,01
2021-10;"Importations";"Grande-Bretagne";-0,12
2021-11;"Importations";"Grande-Bretagne";-0,51
2021-12;"Importations";"Grande-Bretagne";-0,53
2022-01;"Importations";"Grande-Bretagne";-0,43
2022-02;"Importations";"Grande-Bretagne";-0,27
2022-03;"Importations";"Grande-Bretagne";-0,33
2022-04;"Importations";"Grande-Bretagne";-0,75
2022-05;"Importations";"Grande-Bretagne";-1,25
2022-06;"Importations";"Grande-Bretagne";-1,55
2022-07;"Importations";"Grande-Bretagne";-1,82
2022-08;"Importations";"Grande-Bretagne";-1,24
2022-09;"Importations";"Grande-Bretagne";-1,53
2022-10;"Importations";"Grande-Bretagne";-1,37
2022-11;"Importations";"Grande-Bretagne";-1,51
2022-12;"Importations";"Grande-Bretagne";-0,56
2023-01;"Importations";"Grande-Bretagne";-0,43
2023-02;"Importations";"Grande-Bretagne";-0,3
2023-03;"Importations";"Grande-Bretagne";-0,26
2023-04;"Importations";"Grande-Bretagne";-0,19
2023-05;"Importations";"Grande-Bretagne";
2023-06;"Importations";"Grande-Bretagne";-0,03
2023-07;"Importations";"Grande-Bretagne";-0,34
2023-08;"Importations";"Grande-Bretagne";-0,21
2023-09;"Importations";"Grande-Bretagne";-0,24
2023-10;"Importations";"Grande-Bretagne";-0,22
2023-11;"Importations";"Grande-Bretagne";-0,05
2023-12;"Importations";"Grande-Bretagne";-0,22
2024-01;"Importations";"Grande-Bretagne";-0,24
2024-02;"Importations";"Grande-Bretagne";-0,06
2024-03;"Importations";"Grande-Bretagne";
2024-04;"Importations";"Grande-Bretagne";-0,01
2024-05;"Importations";"Grande-Bretagne";
2024-06;"Importations";"Grande-Bretagne";-0,01
2005-01;"Solde";"Grande-Bretagne";0,76
2005-02;"Solde";"Grande-Bretagne";0,41
2005-03;"Solde";"Grande-Bretagne";0,74
2005-04;"Solde";"Grande-Bretagne";0,78
2005-05;"Solde";"Grande-Bretagne";1,09
2005-06;"Solde";"Grande-Bretagne";0,73
2005-07;"Solde";"Grande-Bretagne";0,79
2005-08;"Solde";"Grande-Bretagne";1,22
2005-09;"Solde";"Grande-Bretagne";0,61
2005-10;"Solde";"Grande-Bretagne";1,11
2005-11;"Solde";"Grande-Bretagne";1,21
2005-12;"Solde";"Grande-Bretagne";1,09
2006-01;"Solde";"Grande-Bretagne";0,87
2006-02;"Solde";"Grande-Bretagne";0,41
2006-03;"Solde";"Grande-Bretagne";1,06
2006-04;"Solde";"Grande-Bretagne";1,37
2006-05;"Solde";"Grande-Bretagne";1,3
2006-06;"Solde";"Grande-Bretagne";0,62
2006-07;"Solde";"Grande-Bretagne";0,66
2006-08;"Solde";"Grande-Bretagne";0,93
2006-09;"Solde";"Grande-Bretagne";0,56
2006-10;"Solde";"Grande-Bretagne";0,9
2006-11;"Solde";"Grande-Bretagne";0,86
2006-12;"Solde";"Grande-Bretagne";0,33
2007-01;"Solde";"Grande-Bretagne";0,39
2007-02;"Solde";"Grande-Bretagne";0,32
2007-03;"Solde";"Grande-Bretagne";0,69
2007-04;"Solde";"Grande-Bretagne";0,11
2007-05;"Solde";"Grande-Bretagne";0,5
2007-06;"Solde";"Grande-Bretagne";0,9
2007-07;"Solde";"Grande-Bretagne";1
2007-08;"Solde";"Grande-Bretagne";1,22
2007-09;"Solde";"Grande-Bretagne";0,93
2007-10;"Solde";"Grande-Bretagne";0,39
2007-11;"Solde";"Grande-Bretagne";-0,35
2007-12;"Solde";"Grande-Bretagne";-0,15
2008-01;"Solde";"Grande-Bretagne";0,95
2008-02;"Solde";"Grande-Bretagne";0,79
2008-03;"Solde";"Grande-Bretagne";0,74
2008-04;"Solde";"Grande-Bretagne";0,97
2008-05;"Solde";"Grande-Bretagne";1,45
2008-06;"Solde";"Grande-Bretagne";1,28
2008-07;"Solde";"Grande-Bretagne";1,39
2008-08;"Solde";"Grande-Bretagne";1,3
2008-09;"Solde";"Grande-Bretagne";1,14
2008-10;"Solde";"Grande-Bretagne";0,56
2008-11;"Solde";"Grande-Bretagne";0,53
2008-12;"Solde";"Grande-Bretagne";0,23
2009-01;"Solde";"Grande-Bretagne";0,09
2009-02;"Solde";"Grande-Bretagne";0,22
2009-03;"Solde";"Grande-Bretagne";0,34
2009-04;"Solde";"Grande-Bretagne";0,9
2009-05;"Solde";"Grande-Bretagne";1,28
2009-06;"Solde";"Grande-Bretagne";0,75
2009-07;"Solde";"Grande-Bretagne";0,77
2009-08;"Solde";"Grande-Bretagne";0,44
2009-09;"Solde";"Grande-Bretagne";-0,16
2009-10;"Solde";"Grande-Bretagne";-0,66
2009-11;"Solde";"Grande-Bretagne";-0,3
2009-12;"Solde";"Grande-Bretagne";-0,27
2010-01;"Solde";"Grande-Bretagne";-0,65
2010-02;"Solde";"Grande-Bretagne";-0,5
2010-03;"Solde";"Grande-Bretagne";-0,36
2010-04;"Solde";"Grande-Bretagne";0,07
2010-05;"Solde";"Grande-Bretagne";0,49
2010-06;"Solde";"Grande-Bretagne";0,98
2010-07;"Solde";"Grande-Bretagne";1,01
2010-08;"Solde";"Grande-Bretagne";1,29
2010-09;"Solde";"Grande-Bretagne";0,47
2010-10;"Solde";"Grande-Bretagne";-0,35
2010-11;"Solde";"Grande-Bretagne";0,19
2010-12;"Solde";"Grande-Bretagne";0,39
2011-01;"Solde";"Grande-Bretagne";0,52
2011-02;"Solde";"Grande-Bretagne";0,27
2011-03;"Solde";"Grande-Bretagne";0,38
2011-04;"Solde";"Grande-Bretagne";0,46
2011-05;"Solde";"Grande-Bretagne";0,2
2011-06;"Solde";"Grande-Bretagne";0,56
2011-07;"Solde";"Grande-Bretagne";0,67
2011-08;"Solde";"Grande-Bretagne";0,6
2011-09;"Solde";"Grande-Bretagne";0,32
2011-10;"Solde";"Grande-Bretagne";0,11
2011-11;"Solde";"Grande-Bretagne";-0,05
2011-12;"Solde";"Grande-Bretagne";0,77
2012-01;"Solde";"Grande-Bretagne";0,93
2012-02;"Solde";"Grande-Bretagne";-0,8
2012-03;"Solde";"Grande-Bretagne";0,58
2012-04;"Solde";"Grande-Bretagne";0,55
2012-05;"Solde";"Grande-Bretagne";0,69
2012-06;"Solde";"Grande-Bretagne";0,45
2012-07;"Solde";"Grande-Bretagne";0,82
2012-08;"Solde";"Grande-Bretagne";0,95
2012-09;"Solde";"Grande-Bretagne";1,01
2012-10;"Solde";"Grande-Bretagne";0,18
2012-11;"Solde";"Grande-Bretagne";0,6
2012-12;"Solde";"Grande-Bretagne";0,53
2013-01;"Solde";"Grande-Bretagne";0,49
2013-02;"Solde";"Grande-Bretagne";0,46
2013-03;"Solde";"Grande-Bretagne";0,57
2013-04;"Solde";"Grande-Bretagne";0,82
2013-05;"Solde";"Grande-Bretagne";1,07
2013-06;"Solde";"Grande-Bretagne";0,93
2013-07;"Solde";"Grande-Bretagne";1,4
2013-08;"Solde";"Grande-Bretagne";1,2
2013-09;"Solde";"Grande-Bretagne";1,17
2013-10;"Solde";"Grande-Bretagne";0,88
2013-11;"Solde";"Grande-Bretagne";0,95
2013-12;"Solde";"Grande-Bretagne";0,53
2014-01;"Solde";"Grande-Bretagne";1,41
2014-02;"Solde";"Grande-Bretagne";1,28
2014-03;"Solde";"Grande-Bretagne";0,98
2014-04;"Solde";"Grande-Bretagne";1,31
2014-05;"Solde";"Grande-Bretagne";1,42
